IZ_MMS	NZ_MMS	OCLC	BIB_LEVEL	DOC	TAG	IND	FIELD
990268928280306576	9910704034006561	ocn416137749	m	 	590	  	$a FY10, Purchase, Davidson Titles; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268928550306576	9910704036506561	ocn401714963	m	 	590	  	$a FY10, Purchase, Davidson Titles; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268928750306576	9910704062906561	ocn430192678	m	 	590	  	$a FY10, Purchase, Davidson Titles; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268929360306576	9910704009806561	ocn319690971	m	 	590	  	$a FY10, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268929360306576	9910704009806561	ocn319690971	m	 	655	 4	$a Children's nonfiction. $5 NZ-WeK
990268929510306576	9910703992006561	ocn320350714	m	 	590	  	$a FY10, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268929510306576	9910703992006561	ocn320350714	m	 	655	 4	$a Children's nonfiction. $5 NZ-WeK
990268929780306576	9910704015706561	ocn319690973	m	 	590	  	$a FY10, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268930020306576	9910704062706561	ocn320433356	m	 	590	  	$a FY10, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268930290306576	9910704061506561	ocn268786643	m	 	590	  	$a FY10, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268930540306576	9910704000706561	ocn268786644	m	 	590	  	$a FY10, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268931410306576	9910704046906561	ocn398507618	m	 	590	  	$a FY10, Purchase, Davidson Titles; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268931720306576	9910704012706561	ocn202549502	m	 	590	  	$a FY10, Purchase, Davidson Titles; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268931990306576	9910704048606561	ocn212022968	m	 	590	  	$a FY10, Purchase, Davidson Titles; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268932210306576	9910703990106561	ocn305421091	m	 	590	  	$a FY10, Purchase, Davidson Titles; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268932530306576	9910703999906561	ocn434613208	m	 	590	  	$a FY10, Purchase, Davidson Titles; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268932720306576	9910704010706561	ocn430736632	m	 	590	  	$a FY10, Purchase, Davidson Titles; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268932940306576	9910703990706561	ocn289009197	m	 	590	  	$a FY10, Purchase, Davidson Titles; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268933420306576	9910704064206561	ocn311779451	m	 	590	  	$a FY10, Purchase, Davidson Titles; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268936630306576	9910704017606561	05592606	s	 	362	0 	$a 1- 1973- $5 FTaSU
990268936630306576	9910704017606561	05592606	s	 	780	02	$a Iparm|uvészeti Múzeum (Hungary) $t Iparm|uvészeti Múzeum és a Hopp Ferenc Keletázsiai M|uvészeti Múzeum évkönyve $w (DLC) 74640431 $w (OCoLC)5692540 $5 FTaSU
990268937810306576	9910704006606561	7937326	s	 	590	  	$a Ask Librarian for holdings information. $5 FTaSU $9 LOCAL
990268938980306576	9910704032306561	ocn228659473	s	 	590	  	$a Ask Librarian for holdings information. $5 FTaSU $9 LOCAL
990268939170306576	9910704056706561	ocn194651575	s	 	590	  	$a Ask Librarian for holdings information. $5 FTaSU $9 LOCAL
990268940320306576	9910704030406561	ocn645543511	m	 	590	  	$a FY11/09. $5 FTaSU $9 LOCAL
990268944390306576	9910704065106561	ocn231873063	s	 	590	  	$a Ask Librarian for holdings information. $5 FTaSU $9 LOCAL
990268946320306576	9910704058306561	38317627	s	 	590	  	$a Ask Librarian for holdings information. $5 FTaSU $9 LOCAL
990268947470306576	9910704041706561	ocn222353962	m	 	590	  	$a FY11. $5 FTaSU $9 LOCAL
990268949180306576	9910704005806561	ocn496014798	m	 	590	  	$a FY11, Exchange. $5 FTaSU $9 LOCAL
990268951760306576	9910704043106561	ocn141187950	m	 	590	  	$a FY11, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268951990306576	9910704025706561	ocn213495322	m	 	590	  	$a FY11, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268952250306576	9910704037906561	ocn227328467	m	 	590	  	$a FY10, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268953030306576	9910704006206561	ocn610184060	m	 	590	  	$a FY11, Exchange. $5 FTaSU $9 LOCAL
990268954580306576	9910704011706561	ocn192079759	m	 	590	  	$a FY11, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268954890306576	9910704024706561	ocn214934975	m	 	590	  	$a FY11, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268955770306576	9910704027106561	ocn427439400	m	 	590	  	$a FY11, Purchase, Davidson Titles, 2010. $5 FTaSU $9 LOCAL
990268956080306576	9910704043306561	ocn316014211	m	 	590	  	$a FY11, Purchase, Davidson Titles, 2010. $5 FTaSU $9 LOCAL
990268956410306576	9910704009006561	ocn311779462	m	 	590	  	$a FY11, Purchase, Davidson Titles, 2010. $5 FTaSU $9 LOCAL
990268960570306576	9910704047606561	ocn213444903	m	 	590	  	$a FY11, Purchase, Abdo Books; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268960570306576	9910704047606561	ocn213444903	m	 	655	 4	$a Children's nonfiction. $5 NZ-WeK
990268960810306576	9910704002106561	ocn227191929	m	 	590	  	$a FY11, Purchase, Abdo Books; Purchased with funds from the Friends of the Ringling Museum of Art Library, 2010. $5 FTaSU $9 LOCAL
990268960810306576	9910704002106561	ocn227191929	m	 	655	 4	$a Children's nonfiction. $5 NZ-WeK
990268961490306576	9910704051006561	ocn455871649	m	 	590	  	$a FY11, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268961760306576	9910704031406561	ocn436221292	m	 	590	  	$a FY11, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268962010306576	9910704004606561	ocn435967628	m	 	590	  	$a FY11, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268962310306576	9910704027206561	ocn454382159	m	 	590	  	$a FY11, Purchase, Pegasus Books, 2010. $5 FTaSU $9 LOCAL
990268964250306576	9910704035106561	ocn646521076	m	 	590	  	$a FY11/09, Gift of Dr. Ann Albritton, 2009. $5 FTaSU $9 LOCAL
990268967560306576	9910703995306561	ocn610838524	m	 	590	  	$a FY11, Purchase, Shamansky, 2010. $5 FTaSU $9 LOCAL
990268968310306576	9910704012106561	ocn646841091	m	 	590	  	$a FY11/10, Alibris, $24.54. $5 FTaSU $9 LOCAL
990268969340306576	9910704040006561	ocn646198148	m	 	590	  	$a FY11, Donated by author. $5 FTaSU $9 LOCAL
990268973170306576	9910704009606561	ocn171322993	m	 	590	  	$a FY08, Gift of The Judith Rozier Blanchard Library, The Tampa Museum of Art, 2008. $5 FTaSU $9 LOCAL
990268973390306576	9910703991906561	62780220	m	 	590	  	$a FY08, Gift of The Judith Rozier Blanchard Library, The Tampa Museum of Art, 2008. $5 FTaSU $9 LOCAL
990268975640306576	9910704056406561	78910885	m	 	590	  	$a FY11, Gift of the Judith Rozier Blanchard Library, The Tampa Museum of Art, 2007. $5 FTaSU $9 LOCAL
990268975820306576	9910704054506561	ocn461337552	m	 	590	  	$a FY11, Purchase, EBSCO, 2010. $5 FTaSU $9 LOCAL
990268976060306576	9910703989906561	ocn649521814	m	 	590	  	$a FY11/10, BN.com, 2010. $5 FTaSU $9 LOCAL
990268977020306576	9910704042206561	75542274	m	 	590	  	$a FY07, Gift. $5 FTaSU $9 LOCAL
990268979350306576	9910704038006561	ocn647665373	m	 	590	  	$a FY11/10, Purchase, Shamansky, 2010. $5 FTaSU $9 LOCAL
990268982430306576	9910704026806561	ocn641611285	m	 	590	  	$a FY10, Gift. $5 FTaSU $9 LOCAL
990268982960306576	9910704055406561	ocn641999219	m	 	590	  	$a FY10, Gift. $5 FTaSU $9 LOCAL
990268984140306576	9910704061006561	ocn609507933	m	 	500	  	$a NCC JACWP title; may be loaned through ILL. $5 NNC
990268984140306576	9910704061006561	ocn609507933	m	 	590	  	$a FY10, Exchange. $5 FTaSU $9 local
990268984590306576	9910776726406561	22189476	m	e	590	  	$a Microcard says Roeszler. $5 FTaSU $9 LOCAL
990268984620306576	9910704029106561	ocn611219432	m	 	590	  	$a Library has accompanying Italian text listed as b. $5 FTaSU $9 LOCAL
990268984620306576	9910704029106561	ocn611219432	m	 	590	  	$a FY10, Exchange. $5 FTaSU $9 LOCAL
990268987150306576	9910704040706561	ocn432315163	m	 	590	  	$a FY11, Gift. $5 FTaSU $9 LOCAL
990268987870306576	9910704037306561	50441519	m	 	590	  	$a FY10, Gift. $5 FTaSU $9 LOCAL
990268990710306576	9910704060406561	35105227	m	 	590	  	$a FY10, Gift of Dr. Elton and Penny Yasuna, 2009. $5 FTaSU $9 LOCAL
990268993310306576	9910704042006561	37203538	m	 	590	  	$a FY10, Gift of Dr. Elton and Penny Yasuna, 2009. $5 FTaSU $9 LOCAL
990268994080306576	9910704062406561	22713051	m	 	590	  	$a FY10, Gift of Dr. Elton and Penny Yasuna, 2009. $5 FTaSU $9 LOCAL
990268995050306576	9910703998106561	1109551	m	 	561	  	$a LC is copyright registration copy: a 958161, Nov. 30, '26. $5 DLC
990268995050306576	9910703998106561	1109551	m	 	590	  	$a FY10, Gift of Dr. Elton and Penny Yasuna, 2009. $5 FTaSU $9 LOCAL
990268999100306576	9910802708806561	2202470	m	 	590	  	$a wh $5 FTaSU $9 LOCAL
990269001490306576	9910704027306561	31174113	m	 	590	  	$a FY11, Gift; 73948 FY12, Purchased with funds from the FSU Faculty Research Grant awarded to Steven High, 2011. $5 FTaSU $9 LOCAL
990269005580306576	9910704064506561	ocn651719472	m	 	590	  	$a FY10, Gift from Gregg L. McKee, Jr., Archibald S. McKee, Sr., Glenn S. McKee, and Frank W. McKee in loving memory of their parents, Col.Gregg L. McKee, Sr. and Mildred S. McKee, 2009. $5 FTaSU $9 LOCAL
990269006660306576	9910703990506561	1388175	m	 	590	  	$a FY11, Gift of Dr. Cris Hassold, 2010. $5 FTaSU $9 LOCAL
990269007210306576	9910704061306561	84660798	m	 	590	  	$a FY11/10, Gift of L & M Arts, 2010. $5 FTaSU $9 LOCAL
990269007450306576	9910802696406561	02202767	m	 	490	0 	$a GW Washington studies ; no. 4 $5 FTaSU
990269010500306576	9910923550706561	02554608	m	 	490	0 	$a International scientific series. [American ed.] $v vol. XXXIV $5 FTaSU
990269010500306576	9910923550706561	02554608	m	 	500	  	$a Series title also at head of t.-p. $5 FTaSU
990269011690306576	9910923485706561	02555647	m	 	490	0 	$a Protoplasmatologia ; Bd.6, F2 $5 FTaSU
990269012880306576	9910923478506561	02557589	m	 	490	0 	$a National Museum of Canada. Bulletin ; $v no. 137 $5 FTaSU
990269012880306576	9910923478506561	02557589	m	 	490	1 	$a Canada. National Museum, Ottawa. Biological series ; no. 46 $5 FTaSU
990269013260306576	9910704064306561	ocn643685676	m	 	590	  	$a FY11/10, Gift. $5 FTaSU $9 LOCAL
990269013380306576	9910802675206561	2203173	m	 	590	  	$a This is no. 175 of 550 numbered copies published. $5 FTaSU $9 LOCAL
990269015740306576	9910923493806561	02566277	m	 	490	0 	$a University of Texas publication no. 3938 $5 FTaSU
990269016030306576	9910923514706561	02566503	m	 	490	1 	$a Public affairs series, no. 14 $5 FTaSU
990269020040306576	9910704042506561	ocn470820398	m	 	590	  	$a FY11/10, Purchase, RMA Shop, 2010. $5 FTaSU $9 LOCAL
990269024240306576	9910704005606561	ocn260615201	m	 	590	  	$a FY11/09, Gift of Mr. Robert Beall, 2008. $5 FTaSU $9 LOCAL
990269026200306576	9910704026306561	ocn656418483	m	 	590	  	$a FY11/10, BN.com, 2010. $5 FTaSU $9 LOCAL
990269027460306576	9910704028106561	ocn171388898	m	 	590	  	$a FY11/10, Purchase, 2009. $5 FTaSU $9 LOCAL
990269027720306576	9910704053006561	ocn171300945	m	 	590	  	$a FY08, Gift of The Judith Rozier Blanchard Library, The Tampa Museum of Art, 2008. $5 FTaSU $9 LOCAL
990269028610306576	9910704001806561	ocn657112583	m	 	590	  	$a FY11/10, Gift, 2010. $5 FTaSU $9 LOCAL
990269036170306576	9910704003106561	ocn436109909	m	 	590	  	$a FY11/10, Purchase, Shamanky, 2010. $5 FTaSU $9 LOCAL
990269037300306576	9910704028406561	ocn436108016	m	f	590	  	$a FY11/10, Purchase, Shamansky, 2010. $5 FTaSU $9 LOCAL
990269037790306576	9910704030106561	56397598	m	 	590	  	$a FY11/10, Purchase, Shamansky, 2010. $5 FTaSU $9 LOCAL
990269038040306576	9910704055006561	ocn464741495	m	 	590	  	$a FY11/10, Purchase, Shamansky, 2010. $5 FTaSU $9 LOCAL
990269039080306576	9910704043006561	ocn382398263	m	 	590	  	$a FY11/10, Purchase, Shamansky, 2010. $5 FTaSU $9 LOCAL
990269039270306576	9910704022006561	ocn646006815	m	 	590	  	$a FY11/10, Purchase, Shamansky, 2010. $5 FTaSU $9 LOCAL
990269043640306576	9910703997106561	ocn658060402	m	 	590	  	$a FY11/09, BN.com, $16.15. $5 FTaSU $9 LOCAL
990269044140306576	9910704019206561	ocn658056318	m	 	590	  	$a FY11, Ringling School of Art and Design, 2010. $5 FTaSU $9 LOCAL
990269045900306576	9910704055906561	45190682	m	 	590	  	$a FY11/10, Gift of Mark Ormond, 2010. $5 FTaSU $9 LOCAL
990269046210306576	9910704051706561	62627783	m	 	506	  	$a Available online via OhioLINK's ETD Center. $5 FTaSU
990269046210306576	9910704051706561	62627783	m	 	533	  	$a Printout from PDF. $5 FTaSU
990269046210306576	9910704051706561	62627783	m	 	590	  	$a FY11. $5 FTaSU $9 LOCAL
990269047390306576	9910802712606561	2205457	s	 	590	  	$a Library has: Current issues only. $5 FTaSU $9 LOCAL
990269049650306576	9910704046806561	ocn659860769	s	 	590	  	$a FY11, Gift of Cynthia Vaal, Docent Research, 2009. $5 FTaSU $9 LOCAL
990273918740306576	9910756694106561	28429130	m	 	590	  	$a Fy12, Gift of Heidi Connor, 2012. $5 FTaSU $9 LOCAL
990273929100306576	9910756675606561	21980683	m	 	590	  	$a FY12, Gift of Donn Roll, 2012. $5 FTaSU $9 LOCAL
990273930990306576	9910756736306561	23477804	m	 	590	  	$a FY12, Gift of Donn Roll, 2012. $5 FTaSU $9 LOCAL
990273932890306576	9910756723406561	54414089	m	 	590	  	$a FY12, Gift, 2012. $5 FTaSU $9 LOCAL
990274121180306576	9910965570806561	2623292	m	a	590	  	$a Shelved in Library Research. $5 FTaSU $9 LOCAL
990274133310306576	9910934482806561	3947143	m	c	590	  	$a Library's copy signed by the translator. $5 FTaSU $9 LOCAL
990274141660306576	9910934523706561	37524338	m	 	590	  	$a Library's copy bound as one volume. $5 FTaSU $9 LOCAL
990274141660306576	9910934523706561	37524338	m	 	590	  	$a Asian Religions Collection. $5 FTaSU $9 LOCAL
990274198700306576	9910934481706561	8794133	s	 	590	  	$a Mimeographed. $5 FTaSU $9 LOCAL
990274220400306576	9910934509106561	24660613	m	n	590	  	$a Accompanying booklet shelved under call no.: Mus Cas 15701 media. $5 FTaSU $9 local
990274249950306576	9910965465406561	4620810	m	l	590	  	$a C. 3 from the collection of Neill Archer Roan. $5 FTaSU $9 LOCAL
990274263150306576	9910965390406561	6515298	m	n	590	  	$a Library also has mono. recording. Publisher's no.: 504. $5 FTaSU $9 LOCAL
990274271630306576	9910934474606561	2163996	m	l	590	  	$a Library copy lacks score. $5 FTaSU $9 LOCAL
990274274820306576	9910965446906561	8439633	s	 	590	  	$a Vol. for 1954 bound with journal under its later title. $5 FTaSU $9 LOCAL
990274282510306576	9910965403306561	16351754	m	n	590	  	$a Library copy contains 2 copies of texts. $5 FTaSU $9 LOCAL
990274282810306576	9910965388106561	9268260	m	n	590	  	$a Text translation (2 p.) insert not included in library's copy. $5 FTaSU $9 LOCAL
990274290710306576	9910781677406561	2638655	s	 	590	  	$a Library has: For holdings ask Documents Dept. $5 FTaSU $9 LOCAL
990274310290306576	9910973706106561	31406088	m	 	590	  	$a Microcard copy says U.S. Dept. of the iNterior. $5 FTaSU $9 LOCAL
990274311650306576	9910934537306561	7622122	m	a	590	  	$a Library copy lacks part. $5 FTaSU $9 LOCAL
990274349360306576	9910756699006561	ocn774833063	m	g	590	  	$a FY12, Exchange, 2012. $5 FTaSU $9 LOCAL
990274353910306576	9910924583106561	20420418	m	 	490	1 	$a Sociology, politics & cities $5 FTaSU
990274353910306576	9910924583106561	20420418	m	 	500	  	$a Includes index. $5 FTaSU
990274388420306576	9910831697006561	986071	m	a	590	  	$a Das sehr korrekt geschriebene Autograph, das sich als Hs. 3307 in der Santini-Bibliothek, Münster (Westfalen) befindet, ist in Rom mit dem 30. Juni/1. Juli 1712 datiert. $5 FTaSU $9 LOCAL
990274412610306576	9910831752906561	25181343	m	l	590	  	$a Library's copy autographed by David Diamond, 1934. $5 FTaSU $9 LOCAL
990274462260306576	9910831698606561	25209417	m	l	590	  	$a Library copy missing Tristan und Isolde overture. $5 FTaSU $9 LOCAL
990274503910306576	9910756715206561	ocn698041525	m	2	590	  	$a FY12, Purchase, Microcinema, 2012. $5 FTaSU $9 LOCAL
990274529020306576	9910831752206561	05484083	m	 	490	0 	$a 90th Congress, 1st session. House document ; $v no. 147 $5 FTaSU
990274529020306576	9910831752206561	05484083	m	 	500	  	$a Folded title: Vietnam and Asian continent maps. $5 FTaSU
990274529020306576	9910831752206561	05484083	m	 	500	  	$a Includes text, indexes, Flags, and physical map of Southeast Asia. $5 FTaSU
990274529020306576	9910831752206561	05484083	m	 	500	  	$a On verso: Economic map of Southeast Asia. Scale [ca. 12,300,000] -- Asia. Scale [ca. 1:54,000,000] -- Topographic map of Asia. Scale [ca. 1:70,000,000]. $5 FTaSU
990274543640306576	9910924504606561	3357171	m	 	590	  	$a Indexed by Micr AE1.119: M7 $5 FTaSU $9 LOCAL
990274554150306576	9910756672206561	ocn185038676	m	 	590	  	$a FY12, Purchased with funds from the FSU Faculty Research Grant awarded to Steven High, 2012. $5 FTaSU $9 LOCAL
990274558870306576	9910756690306561	ocn778420378	m	 	590	  	$a FY12, Purchase, Shamansky, 2012. $5 FTaSU $9 LOCAL
990274559440306576	9910756696006561	ocn728853343	m	 	590	  	$a FY12, Purchase, Shamansky, 2012. $5 FTaSU $9 LOCAL
990274560630306576	9910756683906561	1874190	m	 	590	  	$a FY12, 2012. $5 FTaSU $9 LOCAL
990274560790306576	9910756712506561	3715331	m	 	590	  	$a FY12, 2012. $5 FTaSU $9 LOCAL
990274561280306576	9910756692706561	49259481	m	 	590	  	$a FY12, Gift of Richard Mottino, 2009. $5 FTaSU $9 LOCAL
990274561970306576	9910830061906561	123449548	m	n	490	0 	$a Columbia masterworks. $5 FTaSU
